year,month,site_code,indicateur,sous_indicateur,unite,value,type,value_crise
2014,2,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.34,STABLE,7.26
2014,3,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.37,STABLE,8.4
2014,4,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.6,STABLE,7.53
2014,5,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.83,STABLE,7.07
2014,6,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.58,STABLE,7.41
2014,7,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.74,STABLE,7.7
2014,8,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.83,STABLE,7.58
2014,9,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.7,STABLE,7.89
2014,10,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.59,STABLE,8.04
2014,11,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.68,STABLE,7.6
2014,12,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.82,STABLE,7.86
2015,1,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.78,STABLE,7.1
2015,2,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.67,STABLE,7.46
2015,3,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.82,STABLE,8.15
2015,4,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.79,STABLE,7.61
2015,5,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.91,STABLE,7.39
2015,6,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.57,STABLE,7.8
2015,7,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.91,STABLE,7.26
2015,8,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.27,STABLE,7.34
2015,9,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.48,STABLE,7.67
2015,10,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.48,STABLE,8.2
2015,11,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.41,STABLE,8.08
2015,12,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.92,STABLE,7.93
2016,1,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.81,STABLE,8.04
2016,2,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.61,STABLE,7.83
2016,3,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.55,STABLE,8.04
2016,4,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.73,STABLE,7.48
2016,5,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.37,STABLE,7.67
2016,6,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.77,STABLE,7.33
2016,7,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.37,STABLE,7.66
2016,8,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.73,STABLE,7.65
2016,9,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.63,STABLE,7.85
2016,10,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,8.01,STABLE,7.37
2016,11,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.67,STABLE,7.45
2016,12,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.74,STABLE,7.62
2017,1,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.81,,7.66
2017,2,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.62,,7.57
2017,3,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.68,,8.05
2017,4,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.77,,7.51
2017,5,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.89,,7.44
2017,6,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.51,,7.69
2017,7,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.78,,7.62
2017,8,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.52,,7.47
2017,9,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.57,,7.8
2017,10,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.49,,7.84
2017,11,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.55,,7.67
2017,12,PLF,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.83,,7.69
2011,1,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.82,STABLE,6.65
2011,2,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.59,STABLE,6.99
2011,3,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.52,STABLE,6.69
2011,4,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.91,STABLE,6.1
2011,5,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.59,STABLE,7.05
2011,6,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.64,STABLE,7.05
2011,7,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.83,STABLE,7.11
2011,8,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.17,STABLE,6.14
2011,9,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.45,STABLE,6.49
2011,10,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.85,STABLE,7.04
2011,11,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.12,STABLE,6.95
2011,12,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.5,STABLE,6.74
2012,1,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.69,STABLE,7.09
2012,2,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.56,STABLE,6.07
2012,3,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,STABLE,6.91
2012,4,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.4,STABLE,7.31
2012,5,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.78,STABLE,6.61
2012,6,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,6.62
2012,7,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.77,STABLE,6.72
2012,8,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.19,STABLE,7.24
2012,9,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.7,STABLE,6.69
2012,10,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.08,STABLE,6.39
2012,11,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.76,STABLE,6.51
2012,12,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,STABLE,6.83
2013,1,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.63,STABLE,6.43
2013,2,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,6.37
2013,3,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.08,STABLE,6.7
2013,4,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.87,STABLE,6.72
2013,5,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.62,STABLE,6.7
2013,6,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.9,STABLE,6.58
2013,7,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,STABLE,6.77
2013,8,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.75,STABLE,7.13
2013,9,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.6,STABLE,6.75
2013,10,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.9,STABLE,6.5
2013,11,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.41,STABLE,7.38
2013,12,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.7,STABLE,6.96
2014,1,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,6.49
2014,2,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.8,STABLE,6.89
2014,3,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.95,STABLE,7.32
2014,4,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.01,STABLE,6.42
2014,5,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.67,STABLE,6.28
2014,6,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.35,STABLE,7.28
2014,7,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.36,STABLE,7.16
2014,8,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.09,STABLE,6.63
2014,9,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.57,STABLE,7.32
2014,10,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.78,STABLE,5.95
2014,11,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.89,STABLE,5.92
2014,12,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.53,STABLE,7.34
2015,1,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.59,STABLE,7.14
2015,2,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.9,STABLE,6.6
2015,3,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.69,STABLE,6.71
2015,4,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.62,STABLE,6.82
2015,5,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.76,STABLE,6.38
2015,6,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.06,STABLE,6.89
2015,7,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.71,STABLE,6.77
2015,8,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.6,STABLE,6.85
2015,9,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,7.08
2015,10,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.4,STABLE,6.46
2015,11,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.69,STABLE,7.19
2015,12,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.0,STABLE,6.1
2016,1,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,7.04,STABLE,6.99
2016,2,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.79,STABLE,7.27
2016,3,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.92,STABLE,6.88
2016,4,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.72,STABLE,6.56
2016,5,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.52,STABLE,6.47
2016,6,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.68,STABLE,6.55
2016,7,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.78,STABLE,6.65
2016,8,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.49,STABLE,6.6
2016,9,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.95,STABLE,7.08
2016,10,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.96,STABLE,6.62
2016,11,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.44,STABLE,6.8
2016,12,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.72,STABLE,6.52
2017,1,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.81,,6.93
2017,2,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.85,,6.72
2017,3,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.8,,6.88
2017,4,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.66,,6.7
2017,5,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.64,,6.43
2017,6,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.88,,6.87
2017,7,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.75,,6.84
2017,8,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,,6.81
2017,9,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.98,,7.07
2017,10,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.68,,6.39
2017,11,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.56,,6.83
2017,12,PLF,Qualité des soins – MCO,Troubles nutritionnels,%,6.87,,6.58
2011,1,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.44,STABLE,5.64
2011,2,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.44,STABLE,5.6
2011,3,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.74,STABLE,5.83
2011,4,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.67,STABLE,5.63
2011,5,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.62,STABLE,5.58
2011,6,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.35,STABLE,5.58
2011,7,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.5,STABLE,5.99
2011,8,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.51,STABLE,5.23
2011,9,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.17,STABLE,4.73
2011,10,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.48,STABLE,5.11
2011,11,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.54,STABLE,5.08
2011,12,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.53,STABLE,6.01
2012,1,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.52,STABLE,5.19
2012,2,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.84,STABLE,6.06
2012,3,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.53,STABLE,5.31
2012,4,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.41,STABLE,5.35
2012,5,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.38,STABLE,5.65
2012,6,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.55,STABLE,5.3
2012,7,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.6,STABLE,5.61
2012,8,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.46,STABLE,5.47
2012,9,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.62,STABLE,5.95
2012,10,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.48,STABLE,5.32
2012,11,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.38,STABLE,5.21
2012,12,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.23,STABLE,5.58
2013,1,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.66,STABLE,5.32
2013,2,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.24,STABLE,5.35
2013,3,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.49,STABLE,5.15
2013,4,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.71,STABLE,5.89
2013,5,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.75,STABLE,5.3
2013,6,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.49,STABLE,5.39
2013,7,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.51,STABLE,5.28
2013,8,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.52,STABLE,5.51
2013,9,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.39,STABLE,5.72
2013,10,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.18,STABLE,6.11
2013,11,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.65,STABLE,5.35
2013,12,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.41,STABLE,5.63
2017,1,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.67,,5.35
2017,2,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.3,,5.36
2017,3,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.48,,5.19
2017,4,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.68,,5.99
2017,5,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.71,,5.32
2017,6,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.51,,5.45
2017,7,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.52,,5.31
2017,8,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.51,,5.56
2017,9,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.43,,5.75
2017,10,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.2,,6.22
2017,11,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.62,,5.41
2017,12,PLF,Qualité des soins – MCO,Évaluation de la douleur,%,5.38,,5.69
2011,1,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.53,STABLE,4.53
2011,2,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.45,STABLE,4.58
2011,3,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.57,STABLE,4.24
2011,4,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.35,STABLE,4.48
2011,5,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.41,STABLE,4.27
2011,6,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.37,STABLE,4.2
2011,7,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.31,STABLE,4.28
2011,8,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.35,STABLE,3.94
2011,9,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.34,STABLE,4.77
2011,10,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.47,STABLE,4.6
2011,11,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.52,STABLE,4.55
2011,12,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.33,STABLE,4.56
2012,1,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.38,STABLE,4.11
2012,2,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.6,STABLE,4.41
2012,3,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.36,STABLE,4.53
2012,4,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.33,STABLE,4.45
2012,5,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.28,STABLE,4.83
2012,6,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.45,STABLE,4.46
2012,7,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.28,STABLE,4.04
2012,8,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.76,STABLE,4.63
2012,9,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.18,STABLE,4.42
2012,10,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.65,STABLE,4.38
2012,11,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.27,STABLE,4.14
2012,12,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.48,STABLE,4.6
2013,1,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.0,STABLE,4.72
2013,2,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.82,STABLE,5.36
2013,3,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.05,STABLE,4.48
2013,4,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.81,STABLE,4.7
2013,5,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.02,STABLE,5.06
2013,6,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.73,STABLE,4.92
2013,7,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.94,STABLE,5.37
2013,8,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.9,STABLE,4.71
2013,9,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.89,STABLE,4.92
2013,10,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.97,STABLE,4.93
2013,11,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.7,STABLE,4.6
2013,12,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,4.84,STABLE,4.91
2014,1,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.25,STABLE,5.56
2014,2,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.57,STABLE,5.53
2014,3,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.36,STABLE,5.62
2014,4,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.09,STABLE,5.62
2014,5,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.61,STABLE,5.34
2014,6,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.4,STABLE,5.18
2014,7,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.28,STABLE,4.78
2014,8,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.31,STABLE,5.72
2014,9,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.33,STABLE,5.31
2014,10,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.29,STABLE,5.59
2014,11,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.31,STABLE,4.99
2014,12,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.52,STABLE,5.08
2015,1,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.72,STABLE,5.56
2015,2,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.74,STABLE,5.77
2015,3,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.85,STABLE,5.39
2015,4,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.76,STABLE,6.25
2015,5,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.66,STABLE,6.36
2015,6,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.9,STABLE,5.45
2015,7,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.95,STABLE,5.67
2015,8,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.11,STABLE,6.02
2015,9,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.0,STABLE,5.82
2015,10,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.8,STABLE,5.93
2015,11,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.77,STABLE,6.06
2015,12,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.74,STABLE,5.73
2016,1,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.62,STABLE,5.38
2016,2,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.91,STABLE,6.29
2016,3,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.73,STABLE,5.76
2016,4,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.91,STABLE,5.65
2016,5,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.96,STABLE,5.88
2016,6,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.02,STABLE,5.85
2016,7,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.59,STABLE,6.08
2016,8,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.83,STABLE,5.88
2016,9,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.97,STABLE,5.49
2016,10,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.6,STABLE,6.07
2016,11,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.96,STABLE,6.16
2016,12,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,5.89,STABLE,5.53
2017,1,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.11,,6.26
2017,2,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.23,,6.52
2017,3,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.21,,6.26
2017,4,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.15,,6.61
2017,5,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.22,,6.7
2017,6,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.3,,6.24
2017,7,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.2,,6.23
2017,8,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.35,,6.56
2017,9,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.33,,6.44
2017,10,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.14,,6.51
2017,11,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.2,,6.28
2017,12,PLF,Qualité des soins – Psychiatrie (PSY),Compte rendu,%,6.22,,6.36
2011,1,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.04,STABLE,5.05
2011,2,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.13,STABLE,5.2
2011,3,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,4.96,STABLE,5.61
2011,4,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,4.78,STABLE,4.66
2011,5,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.08,STABLE,5.13
2011,6,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.03,STABLE,4.33
2011,7,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.01,STABLE,5.26
2011,8,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,4.9,STABLE,5.19
2011,9,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,4.95,STABLE,4.93
2011,10,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.06,STABLE,4.42
2011,11,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,4.97,STABLE,5.0
2011,12,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.08,STABLE,5.22
2012,1,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.01,STABLE,4.91
2012,2,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.12,STABLE,4.63
2012,3,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,5.23,STABLE,4.81
2012,4,PLF,Qualité des soins – Psychiatrie (PSY),Dossier d'anesthésie,%,4.91,STABLE,5.07
