year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise,type
2014,2,PLF,RH,Praticiens hospitaliers (PH),personnes,42.0,71.0,VOLATILE
2014,3,PLF,RH,Praticiens hospitaliers (PH),personnes,32.0,57.0,VOLATILE
2014,4,PLF,RH,Praticiens hospitaliers (PH),personnes,35.0,61.0,VOLATILE
2014,5,PLF,RH,Praticiens hospitaliers (PH),personnes,38.0,55.0,VOLATILE
2014,6,PLF,RH,Praticiens hospitaliers (PH),personnes,35.0,31.0,VOLATILE
2014,7,PLF,RH,Praticiens hospitaliers (PH),personnes,31.0,31.0,VOLATILE
2014,8,PLF,RH,Praticiens hospitaliers (PH),personnes,42.0,36.0,VOLATILE
2014,9,PLF,RH,Praticiens hospitaliers (PH),personnes,40.0,49.0,VOLATILE
2014,10,PLF,RH,Praticiens hospitaliers (PH),personnes,41.0,50.0,VOLATILE
2014,11,PLF,RH,Praticiens hospitaliers (PH),personnes,36.0,56.0,VOLATILE
2014,12,PLF,RH,Praticiens hospitaliers (PH),personnes,37.0,70.0,VOLATILE
2015,1,PLF,RH,Praticiens hospitaliers (PH),personnes,45.0,68.0,VOLATILE
2015,2,PLF,RH,Praticiens hospitaliers (PH),personnes,40.0,67.0,VOLATILE
2015,3,PLF,RH,Praticiens hospitaliers (PH),personnes,32.0,54.0,VOLATILE
2015,4,PLF,RH,Praticiens hospitaliers (PH),personnes,35.0,61.0,VOLATILE
2015,5,PLF,RH,Praticiens hospitaliers (PH),personnes,38.0,54.0,VOLATILE
2015,6,PLF,RH,Praticiens hospitaliers (PH),personnes,37.0,36.0,VOLATILE
2015,7,PLF,RH,Praticiens hospitaliers (PH),personnes,32.0,35.0,VOLATILE
2015,8,PLF,RH,Praticiens hospitaliers (PH),personnes,40.0,35.0,VOLATILE
2015,9,PLF,RH,Praticiens hospitaliers (PH),personnes,44.0,51.0,VOLATILE
2015,10,PLF,RH,Praticiens hospitaliers (PH),personnes,40.0,51.0,VOLATILE
2015,11,PLF,RH,Praticiens hospitaliers (PH),personnes,35.0,57.0,VOLATILE
2015,12,PLF,RH,Praticiens hospitaliers (PH),personnes,37.0,67.0,VOLATILE
2016,1,PLF,RH,Praticiens hospitaliers (PH),personnes,43.0,66.0,VOLATILE
2016,2,PLF,RH,Praticiens hospitaliers (PH),personnes,41.0,70.0,VOLATILE
2016,3,PLF,RH,Praticiens hospitaliers (PH),personnes,32.0,56.0,VOLATILE
2016,4,PLF,RH,Praticiens hospitaliers (PH),personnes,38.0,60.0,VOLATILE
2016,5,PLF,RH,Praticiens hospitaliers (PH),personnes,35.0,65.0,VOLATILE
2016,6,PLF,RH,Praticiens hospitaliers (PH),personnes,36.0,37.0,VOLATILE
2016,7,PLF,RH,Praticiens hospitaliers (PH),personnes,32.0,28.0,VOLATILE
2016,8,PLF,RH,Praticiens hospitaliers (PH),personnes,41.0,33.0,VOLATILE
2016,9,PLF,RH,Praticiens hospitaliers (PH),personnes,40.0,46.0,VOLATILE
2016,10,PLF,RH,Praticiens hospitaliers (PH),personnes,42.0,47.0,VOLATILE
2016,11,PLF,RH,Praticiens hospitaliers (PH),personnes,37.0,55.0,VOLATILE
2016,12,PLF,RH,Praticiens hospitaliers (PH),personnes,37.0,72.0,VOLATILE
2017,1,PLF,RH,Praticiens hospitaliers (PH),personnes,44.6,67.71,
2017,2,PLF,RH,Praticiens hospitaliers (PH),personnes,41.02,68.43,
2017,3,PLF,RH,Praticiens hospitaliers (PH),personnes,31.9,54.88,
2017,4,PLF,RH,Praticiens hospitaliers (PH),personnes,35.15,60.52,
2017,5,PLF,RH,Praticiens hospitaliers (PH),personnes,37.74,59.17,
2017,6,PLF,RH,Praticiens hospitaliers (PH),personnes,36.48,36.58,
2017,7,PLF,RH,Praticiens hospitaliers (PH),personnes,31.91,31.77,
2017,8,PLF,RH,Praticiens hospitaliers (PH),personnes,40.77,34.01,
2017,9,PLF,RH,Praticiens hospitaliers (PH),personnes,42.68,48.67,
2017,10,PLF,RH,Praticiens hospitaliers (PH),personnes,40.25,49.12,
2017,11,PLF,RH,Praticiens hospitaliers (PH),personnes,35.4,56.06,
2017,12,PLF,RH,Praticiens hospitaliers (PH),personnes,36.88,69.28,
2011,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,119.0,189.0,VOLATILE
2011,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,109.0,190.0,VOLATILE
2011,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,89.0,149.0,VOLATILE
2011,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,99.0,181.0,VOLATILE
2011,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,152.0,VOLATILE
2011,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,100.0,91.0,VOLATILE
2011,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,84.0,87.0,VOLATILE
2011,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,113.0,90.0,VOLATILE
2011,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,110.0,133.0,VOLATILE
2011,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,110.0,130.0,VOLATILE
2011,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,99.0,137.0,VOLATILE
2011,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,94.0,188.0,VOLATILE
2012,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,122.0,183.0,VOLATILE
2012,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,109.0,183.0,VOLATILE
2012,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,83.0,146.0,VOLATILE
2012,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,95.0,176.0,VOLATILE
2012,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,157.0,VOLATILE
2012,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,100.0,88.0,VOLATILE
2012,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,84.0,88.0,VOLATILE
2012,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,115.0,96.0,VOLATILE
2012,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,109.0,117.0,VOLATILE
2012,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,115.0,147.0,VOLATILE
2012,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,95.0,146.0,VOLATILE
2012,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,99.0,192.0,VOLATILE
2013,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,118.0,201.0,VOLATILE
2013,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,106.0,166.0,VOLATILE
2013,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,89.0,149.0,VOLATILE
2013,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,169.0,VOLATILE
2013,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,99.0,162.0,VOLATILE
2013,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,100.0,93.0,VOLATILE
2013,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,88.0,87.0,VOLATILE
2013,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,110.0,92.0,VOLATILE
2013,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,111.0,117.0,VOLATILE
2013,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,111.0,133.0,VOLATILE
2013,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,96.0,152.0,VOLATILE
2013,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,97.0,197.0,VOLATILE
2014,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,123.0,180.0,VOLATILE
2014,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,111.0,181.0,VOLATILE
2014,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,92.0,156.0,VOLATILE
2014,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,186.0,VOLATILE
2014,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,94.0,157.0,VOLATILE
2014,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,100.0,87.0,VOLATILE
2014,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,89.0,82.0,VOLATILE
2014,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,109.0,99.0,VOLATILE
2014,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,111.0,136.0,VOLATILE
2014,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,112.0,130.0,VOLATILE
2014,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,94.0,142.0,VOLATILE
2014,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,92.0,181.0,VOLATILE
2015,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,119.0,203.0,VOLATILE
2015,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,106.0,174.0,VOLATILE
2015,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,88.0,146.0,VOLATILE
2015,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,98.0,181.0,VOLATILE
2015,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,95.0,156.0,VOLATILE
2015,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,104.0,87.0,VOLATILE
2015,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,90.0,84.0,VOLATILE
2015,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,108.0,96.0,VOLATILE
2015,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,111.0,123.0,VOLATILE
2015,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,110.0,140.0,VOLATILE
2015,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,151.0,VOLATILE
2015,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,98.0,177.0,VOLATILE
2016,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,122.0,183.0,VOLATILE
2016,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,104.0,186.0,VOLATILE
2016,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,83.0,141.0,VOLATILE
2016,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,99.0,168.0,VOLATILE
2016,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,167.0,VOLATILE
2016,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,96.0,93.0,VOLATILE
2016,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,87.0,82.0,VOLATILE
2016,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,113.0,90.0,VOLATILE
2016,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,109.0,137.0,VOLATILE
2016,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,111.0,135.0,VOLATILE
2016,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,144.0,VOLATILE
2016,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,102.0,191.0,VOLATILE
2017,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,123.0,205.0,VOLATILE
2017,1,PLF,Resources hopitaux,Infirmier·e·s,personnes,122.35,194.05,
2017,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,105.0,166.0,VOLATILE
2017,2,PLF,Resources hopitaux,Infirmier·e·s,personnes,104.47,175.73,
2017,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,85.0,143.0,VOLATILE
2017,3,PLF,Resources hopitaux,Infirmier·e·s,personnes,83.91,149.43,
2017,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,98.0,175.0,VOLATILE
2017,4,PLF,Resources hopitaux,Infirmier·e·s,personnes,99.06,179.93,
2017,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,100.0,169.0,VOLATILE
2017,5,PLF,Resources hopitaux,Infirmier·e·s,personnes,99.96,157.28,
2017,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,97.0,89.0,VOLATILE
2017,6,PLF,Resources hopitaux,Infirmier·e·s,personnes,97.53,87.35,
2017,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,85.0,81.0,VOLATILE
2017,7,PLF,Resources hopitaux,Infirmier·e·s,personnes,87.48,84.2,
2017,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,108.0,92.0,VOLATILE
2017,8,PLF,Resources hopitaux,Infirmier·e·s,personnes,111.59,96.0,
2017,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,108.0,126.0,VOLATILE
2017,9,PLF,Resources hopitaux,Infirmier·e·s,personnes,108.45,125.6,
2017,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,113.0,143.0,VOLATILE
2017,10,PLF,Resources hopitaux,Infirmier·e·s,personnes,110.39,136.55,
2017,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.0,149.0,VOLATILE
2017,11,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.71,147.5,
2017,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,104.0,182.0,VOLATILE
2017,12,PLF,Resources hopitaux,Infirmier·e·s,personnes,101.48,182.61,
2011,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,47.0,VOLATILE
2011,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,31.0,49.0,VOLATILE
2011,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,23.0,44.0,VOLATILE
2011,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,27.0,44.0,VOLATILE
2011,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,27.0,38.0,VOLATILE
2011,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,28.0,26.0,VOLATILE
2011,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,23.0,25.0,VOLATILE
2011,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,26.0,VOLATILE
2011,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,29.0,37.0,VOLATILE
2011,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,42.0,VOLATILE
2011,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,26.0,37.0,VOLATILE
2011,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,27.0,51.0,VOLATILE
2012,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,51.0,VOLATILE
2012,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,31.0,49.0,VOLATILE
2012,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,23.0,40.0,VOLATILE
2012,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,26.0,48.0,VOLATILE
2012,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,28.0,41.0,VOLATILE
2012,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,27.0,24.0,VOLATILE
2012,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,23.0,22.0,VOLATILE
2012,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,26.0,VOLATILE
2012,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,35.0,VOLATILE
2012,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,36.0,VOLATILE
2012,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,27.0,41.0,VOLATILE
2012,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,25.0,53.0,VOLATILE
2013,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,37.0,54.0,VOLATILE
2013,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,57.0,VOLATILE
2013,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,24.0,40.0,VOLATILE
2013,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,29.0,50.0,VOLATILE
2013,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,44.0,VOLATILE
2013,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,28.0,29.0,VOLATILE
2013,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,26.0,24.0,VOLATILE
2013,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,32.0,27.0,VOLATILE
2013,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,31.0,37.0,VOLATILE
2013,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,43.0,VOLATILE
2013,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,27.0,42.0,VOLATILE
2013,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,28.0,55.0,VOLATILE
2014,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,37.0,56.0,VOLATILE
2014,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,35.0,61.0,VOLATILE
2014,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,26.0,43.0,VOLATILE
2014,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,59.0,VOLATILE
2014,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,32.0,48.0,VOLATILE
2014,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,32.0,30.0,VOLATILE
2014,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,26.0,27.0,VOLATILE
2014,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,29.0,VOLATILE
2014,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,36.0,39.0,VOLATILE
2014,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,36.0,39.0,VOLATILE
2014,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,31.0,43.0,VOLATILE
2014,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,62.0,VOLATILE
2015,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,43.0,63.0,VOLATILE
2015,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,37.0,63.0,VOLATILE
2015,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,29.0,50.0,VOLATILE
2015,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,55.0,VOLATILE
2015,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,32.0,52.0,VOLATILE
2015,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,32.0,27.0,VOLATILE
2015,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,29.0,27.0,VOLATILE
2015,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,37.0,33.0,VOLATILE
2015,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,36.0,40.0,VOLATILE
2015,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,38.0,47.0,VOLATILE
2015,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,32.0,48.0,VOLATILE
2015,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,32.0,67.0,VOLATILE
2016,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,43.0,63.0,VOLATILE
2016,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,39.0,65.0,VOLATILE
2016,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,30.0,52.0,VOLATILE
2016,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,64.0,VOLATILE
2016,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,37.0,57.0,VOLATILE
2016,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,33.0,32.0,VOLATILE
2016,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,29.0,31.0,VOLATILE
2016,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,38.0,34.0,VOLATILE
2016,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,40.0,45.0,VOLATILE
2016,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,41.0,47.0,VOLATILE
2016,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,35.0,54.0,VOLATILE
2016,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,35.0,64.0,VOLATILE
2017,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,43.0,67.0,VOLATILE
2017,1,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,46.43,66.95,
2017,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,37.0,65.0,VOLATILE
2017,2,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,40.36,68.42,
2017,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,31.0,47.0,VOLATILE
2017,3,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,31.28,54.46,
2017,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,36.0,66.0,VOLATILE
2017,4,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,35.3,63.26,
2017,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,35.0,53.0,VOLATILE
2017,5,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,36.05,57.61,
2017,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,34.0,31.0,VOLATILE
2017,6,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,34.8,33.69,
2017,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,29.0,29.0,VOLATILE
2017,7,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,31.08,32.44,
2017,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,41.0,31.0,VOLATILE
2017,8,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,38.57,36.3,
2017,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,39.0,48.0,VOLATILE
2017,9,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,39.58,44.99,
2017,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,39.0,53.0,VOLATILE
2017,10,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,40.77,49.16,
2017,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,35.0,48.0,VOLATILE
2017,11,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,34.42,53.22,
2017,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,35.0,71.0,VOLATILE
2017,12,PLF,Resources hopitaux,Internes / résidents / FFI,personnes,34.62,67.95,
2011,1,PLF,Resources hopitaux,Médecins,personnes,62.0,100.0,VOLATILE
2011,2,PLF,Resources hopitaux,Médecins,personnes,56.0,88.0,VOLATILE
2011,3,PLF,Resources hopitaux,Médecins,personnes,43.0,78.0,VOLATILE
2011,4,PLF,Resources hopitaux,Médecins,personnes,51.0,84.0,VOLATILE
2011,5,PLF,Resources hopitaux,Médecins,personnes,50.0,80.0,VOLATILE
2011,6,PLF,Resources hopitaux,Médecins,personnes,49.0,47.0,VOLATILE
2011,7,PLF,Resources hopitaux,Médecins,personnes,45.0,44.0,VOLATILE
2011,8,PLF,Resources hopitaux,Médecins,personnes,56.0,54.0,VOLATILE
2011,9,PLF,Resources hopitaux,Médecins,personnes,54.0,63.0,VOLATILE
2011,10,PLF,Resources hopitaux,Médecins,personnes,60.0,72.0,VOLATILE
2011,11,PLF,Resources hopitaux,Médecins,personnes,53.0,70.0,VOLATILE
2011,12,PLF,Resources hopitaux,Médecins,personnes,49.0,97.0,VOLATILE
2012,1,PLF,Resources hopitaux,Médecins,personnes,60.0,99.0,VOLATILE
2012,2,PLF,Resources hopitaux,Médecins,personnes,56.0,89.0,VOLATILE
2012,3,PLF,Resources hopitaux,Médecins,personnes,43.0,74.0,VOLATILE
2012,4,PLF,Resources hopitaux,Médecins,personnes,49.0,87.0,VOLATILE
2012,5,PLF,Resources hopitaux,Médecins,personnes,49.0,75.0,VOLATILE
2012,6,PLF,Resources hopitaux,Médecins,personnes,52.0,45.0,VOLATILE
2012,7,PLF,Resources hopitaux,Médecins,personnes,44.0,44.0,VOLATILE
2012,8,PLF,Resources hopitaux,Médecins,personnes,58.0,45.0,VOLATILE
2012,9,PLF,Resources hopitaux,Médecins,personnes,55.0,68.0,VOLATILE
2012,10,PLF,Resources hopitaux,Médecins,personnes,56.0,65.0,VOLATILE
2012,11,PLF,Resources hopitaux,Médecins,personnes,53.0,78.0,VOLATILE
2012,12,PLF,Resources hopitaux,Médecins,personnes,51.0,107.0,VOLATILE
2013,1,PLF,Resources hopitaux,Médecins,personnes,68.0,109.0,VOLATILE
2013,2,PLF,Resources hopitaux,Médecins,personnes,60.0,99.0,VOLATILE
2013,3,PLF,Resources hopitaux,Médecins,personnes,48.0,81.0,VOLATILE
2013,4,PLF,Resources hopitaux,Médecins,personnes,54.0,96.0,VOLATILE
2013,5,PLF,Resources hopitaux,Médecins,personnes,57.0,89.0,VOLATILE
2013,6,PLF,Resources hopitaux,Médecins,personnes,57.0,54.0,VOLATILE
2013,7,PLF,Resources hopitaux,Médecins,personnes,49.0,50.0,VOLATILE
2013,8,PLF,Resources hopitaux,Médecins,personnes,59.0,55.0,VOLATILE
2013,9,PLF,Resources hopitaux,Médecins,personnes,60.0,64.0,VOLATILE
2013,10,PLF,Resources hopitaux,Médecins,personnes,63.0,72.0,VOLATILE
2013,11,PLF,Resources hopitaux,Médecins,personnes,58.0,85.0,VOLATILE
2013,12,PLF,Resources hopitaux,Médecins,personnes,56.0,108.0,VOLATILE
2014,1,PLF,Resources hopitaux,Médecins,personnes,73.0,115.0,VOLATILE
2014,2,PLF,Resources hopitaux,Médecins,personnes,72.0,111.0,VOLATILE
2014,3,PLF,Resources hopitaux,Médecins,personnes,51.0,100.0,VOLATILE
2014,4,PLF,Resources hopitaux,Médecins,personnes,65.0,103.0,VOLATILE
2014,5,PLF,Resources hopitaux,Médecins,personnes,57.0,89.0,VOLATILE
2014,6,PLF,Resources hopitaux,Médecins,personnes,61.0,55.0,VOLATILE
2014,7,PLF,Resources hopitaux,Médecins,personnes,52.0,55.0,VOLATILE
2014,8,PLF,Resources hopitaux,Médecins,personnes,65.0,58.0,VOLATILE
2014,9,PLF,Resources hopitaux,Médecins,personnes,66.0,85.0,VOLATILE
2014,10,PLF,Resources hopitaux,Médecins,personnes,63.0,85.0,VOLATILE
2014,11,PLF,Resources hopitaux,Médecins,personnes,63.0,85.0,VOLATILE
2014,12,PLF,Resources hopitaux,Médecins,personnes,61.0,108.0,VOLATILE
2015,1,PLF,Resources hopitaux,Médecins,personnes,78.0,121.0,VOLATILE
2015,2,PLF,Resources hopitaux,Médecins,personnes,77.0,117.0,VOLATILE
2015,3,PLF,Resources hopitaux,Médecins,personnes,57.0,91.0,VOLATILE
2015,4,PLF,Resources hopitaux,Médecins,personnes,64.0,114.0,VOLATILE
2015,5,PLF,Resources hopitaux,Médecins,personnes,64.0,97.0,VOLATILE
2015,6,PLF,Resources hopitaux,Médecins,personnes,64.0,65.0,VOLATILE
2015,7,PLF,Resources hopitaux,Médecins,personnes,57.0,62.0,VOLATILE
2015,8,PLF,Resources hopitaux,Médecins,personnes,75.0,65.0,VOLATILE
2015,9,PLF,Resources hopitaux,Médecins,personnes,72.0,87.0,VOLATILE
2015,10,PLF,Resources hopitaux,Médecins,personnes,72.0,92.0,VOLATILE
2015,11,PLF,Resources hopitaux,Médecins,personnes,66.0,101.0,VOLATILE
2015,12,PLF,Resources hopitaux,Médecins,personnes,65.0,122.0,VOLATILE
2016,1,PLF,Resources hopitaux,Médecins,personnes,81.0,131.0,VOLATILE
2016,2,PLF,Resources hopitaux,Médecins,personnes,69.0,122.0,VOLATILE
2016,3,PLF,Resources hopitaux,Médecins,personnes,57.0,95.0,VOLATILE
2016,4,PLF,Resources hopitaux,Médecins,personnes,67.0,117.0,VOLATILE
2016,5,PLF,Resources hopitaux,Médecins,personnes,66.0,104.0,VOLATILE
2016,6,PLF,Resources hopitaux,Médecins,personnes,65.0,56.0,VOLATILE
